danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,image_path,error
0.882,0.77,11.0,-6.907,0.0,0.276,0.166,0.025,0.111,0.541,134.993,audio_features,3zSsqMD9V8wZtNnXhav53F,spotify:track:3zSsqMD9V8wZtNnXhav53F,https://api.spotify.com/v1/tracks/3zSsqMD9V8wZtNnXhav53F,https://api.spotify.com/v1/audio-analysis/3zSsqMD9V8wZtNnXhav53F,178377.0,4.0,Album-Cover-GAN/images/3zSsqMD9V8wZtNnXhav53F.jpeg,
0.748,0.524,8.0,-5.599,1.0,0.0338,0.414,0.0,0.111,0.661,95.01,audio_features,7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,244960.0,4.0,Album-Cover-GAN/images/7BKLCZ1jbUBVqRi2FVlTVw.jpeg,
0.723,0.532,2.0,-8.825,1.0,0.251,0.424,0.0,0.12,0.334,88.013,audio_features,0EhR86E9VVSzG0LdEer4lF,spotify:track:0EhR86E9VVSzG0LdEer4lF,https://api.spotify.com/v1/tracks/0EhR86E9VVSzG0LdEer4lF,https://api.spotify.com/v1/audio-analysis/0EhR86E9VVSzG0LdEer4lF,239303.0,4.0,Album-Cover-GAN/images/0EhR86E9VVSzG0LdEer4lF.jpeg,
0.833,0.582,1.0,-5.945,1.0,0.0913,0.314,0.00894,0.0759,0.734,96.978,audio_features,4TrYGTVgWOe2s3ZPn5qFTa,spotify:track:4TrYGTVgWOe2s3ZPn5qFTa,https://api.spotify.com/v1/tracks/4TrYGTVgWOe2s3ZPn5qFTa,https://api.spotify.com/v1/audio-analysis/4TrYGTVgWOe2s3ZPn5qFTa,167252.0,4.0,Album-Cover-GAN/images/4TrYGTVgWOe2s3ZPn5qFTa.jpeg,
0.662,0.881,7.0,-3.421,1.0,0.0446,0.514,0.0,0.323,0.687,142.004,audio_features,5DfMuKnKjSCBJDL3CbRAet,spotify:track:5DfMuKnKjSCBJDL3CbRAet,https://api.spotify.com/v1/tracks/5DfMuKnKjSCBJDL3CbRAet,https://api.spotify.com/v1/audio-analysis/5DfMuKnKjSCBJDL3CbRAet,170704.0,4.0,Album-Cover-GAN/images/5DfMuKnKjSCBJDL3CbRAet.jpeg,
0.752,0.522,1.0,-5.993,1.0,0.0507,0.0193,0.0,0.105,0.65,139.936,audio_features,3udCid1W2whR6CQrVpsKUh,spotify:track:3udCid1W2whR6CQrVpsKUh,https://api.spotify.com/v1/tracks/3udCid1W2whR6CQrVpsKUh,https://api.spotify.com/v1/audio-analysis/3udCid1W2whR6CQrVpsKUh,173103.0,3.0,Album-Cover-GAN/images/3udCid1W2whR6CQrVpsKUh.jpeg,
0.831,0.76,0.0,-8.238,0.0,0.0761,0.121,0.000173,0.0753,0.962,114.969,audio_features,7qnKyMGK3eccOIIv06l3M9,spotify:track:7qnKyMGK3eccOIIv06l3M9,https://api.spotify.com/v1/tracks/7qnKyMGK3eccOIIv06l3M9,https://api.spotify.com/v1/audio-analysis/7qnKyMGK3eccOIIv06l3M9,233573.0,4.0,Album-Cover-GAN/images/7qnKyMGK3eccOIIv06l3M9.jpeg,
0.554,0.754,1.0,-7.088,1.0,0.0797,0.402,1.71e-06,0.108,0.728,146.076,audio_features,4knVIbR3KouTZI1R26W3yy,spotify:track:4knVIbR3KouTZI1R26W3yy,https://api.spotify.com/v1/tracks/4knVIbR3KouTZI1R26W3yy,https://api.spotify.com/v1/audio-analysis/4knVIbR3KouTZI1R26W3yy,230137.0,4.0,Album-Cover-GAN/images/4knVIbR3KouTZI1R26W3yy.jpeg,
0.799,0.762,1.0,-4.834,1.0,0.382,0.0264,0.0,0.0843,0.735,156.948,audio_features,1GyoJBAjrIkVkPdcl7yCn3,spotify:track:1GyoJBAjrIkVkPdcl7yCn3,https://api.spotify.com/v1/tracks/1GyoJBAjrIkVkPdcl7yCn3,https://api.spotify.com/v1/audio-analysis/1GyoJBAjrIkVkPdcl7yCn3,136833.0,4.0,Album-Cover-GAN/images/1GyoJBAjrIkVkPdcl7yCn3.jpeg,
0.787,0.728,11.0,-5.556,0.0,0.0392,0.116,7.6e-05,0.132,0.671,120.988,audio_features,2rfZyAX6wZxQWMQ9GYyLIu,spotify:track:2rfZyAX6wZxQWMQ9GYyLIu,https://api.spotify.com/v1/tracks/2rfZyAX6wZxQWMQ9GYyLIu,https://api.spotify.com/v1/audio-analysis/2rfZyAX6wZxQWMQ9GYyLIu,187841.0,4.0,Album-Cover-GAN/images/2rfZyAX6wZxQWMQ9GYyLIu.jpeg,
0.74,0.659,1.0,-6.424,0.0,0.0551,0.427,0.0323,0.0996,0.847,153.997,audio_features,164rrRJLHNzPKIR82BCDQU,spotify:track:164rrRJLHNzPKIR82BCDQU,https://api.spotify.com/v1/tracks/164rrRJLHNzPKIR82BCDQU,https://api.spotify.com/v1/audio-analysis/164rrRJLHNzPKIR82BCDQU,141260.0,4.0,Album-Cover-GAN/images/164rrRJLHNzPKIR82BCDQU.jpeg,
0.584,0.684,10.0,-4.314,0.0,0.567,0.312,9.05e-05,0.112,0.72,210.164,audio_features,3NRql0A1Ef4RCvT473iqgD,spotify:track:3NRql0A1Ef4RCvT473iqgD,https://api.spotify.com/v1/tracks/3NRql0A1Ef4RCvT473iqgD,https://api.spotify.com/v1/audio-analysis/3NRql0A1Ef4RCvT473iqgD,213573.0,4.0,Album-Cover-GAN/images/3NRql0A1Ef4RCvT473iqgD.jpeg,
0.578,0.793,10.0,-5.002,0.0,0.0453,0.0166,0.0,0.304,0.638,137.915,audio_features,2Do0VnlZgtjaVnKU5T4zC0,spotify:track:2Do0VnlZgtjaVnKU5T4zC0,https://api.spotify.com/v1/tracks/2Do0VnlZgtjaVnKU5T4zC0,https://api.spotify.com/v1/audio-analysis/2Do0VnlZgtjaVnKU5T4zC0,206080.0,4.0,Album-Cover-GAN/images/2Do0VnlZgtjaVnKU5T4zC0.jpeg,
0.874,0.443,5.0,-9.628,0.0,0.241,0.147,0.0,0.124,0.298,118.004,audio_features,40TPiJpvwGIyvPjJMDTKfy,spotify:track:40TPiJpvwGIyvPjJMDTKfy,https://api.spotify.com/v1/tracks/40TPiJpvwGIyvPjJMDTKfy,https://api.spotify.com/v1/audio-analysis/40TPiJpvwGIyvPjJMDTKfy,235988.0,4.0,Album-Cover-GAN/images/40TPiJpvwGIyvPjJMDTKfy.jpeg,
0.707,0.261,9.0,-10.139,0.0,0.0784,0.853,0.0,0.127,0.545,65.038,audio_features,1eIXYZWEfJO3Na2LCCnIJE,spotify:track:1eIXYZWEfJO3Na2LCCnIJE,https://api.spotify.com/v1/tracks/1eIXYZWEfJO3Na2LCCnIJE,https://api.spotify.com/v1/audio-analysis/1eIXYZWEfJO3Na2LCCnIJE,183893.0,4.0,Album-Cover-GAN/images/1eIXYZWEfJO3Na2LCCnIJE.jpeg,
0.803,0.703,8.0,-5.521,1.0,0.215,0.0535,0.0,0.0745,0.418,136.982,audio_features,7en18lOvylt7uZo3vTrRfl,spotify:track:7en18lOvylt7uZo3vTrRfl,https://api.spotify.com/v1/tracks/7en18lOvylt7uZo3vTrRfl,https://api.spotify.com/v1/audio-analysis/7en18lOvylt7uZo3vTrRfl,263688.0,4.0,Album-Cover-GAN/images/7en18lOvylt7uZo3vTrRfl.jpeg,
0.673,0.659,3.0,-4.493,0.0,0.0439,0.539,0.0,0.129,0.628,88.011,audio_features,28VbwtsYnj85UEODGpQRem,spotify:track:28VbwtsYnj85UEODGpQRem,https://api.spotify.com/v1/tracks/28VbwtsYnj85UEODGpQRem,https://api.spotify.com/v1/audio-analysis/28VbwtsYnj85UEODGpQRem,179053.0,4.0,Album-Cover-GAN/images/28VbwtsYnj85UEODGpQRem.jpeg,
0.823,0.7,0.0,-5.042,0.0,0.035,0.0264,0.0,0.0531,0.75,108.019,audio_features,2Pxzfzd1jaZT2F2uqLkZUr,spotify:track:2Pxzfzd1jaZT2F2uqLkZUr,https://api.spotify.com/v1/tracks/2Pxzfzd1jaZT2F2uqLkZUr,https://api.spotify.com/v1/audio-analysis/2Pxzfzd1jaZT2F2uqLkZUr,210400.0,4.0,Album-Cover-GAN/images/2Pxzfzd1jaZT2F2uqLkZUr.jpeg,
0.642,0.76,10.0,-4.221,1.0,0.0976,0.0736,0.0,0.301,0.482,122.898,audio_features,1E8i4Xq9tH2LVWC0b1Sptj,spotify:track:1E8i4Xq9tH2LVWC0b1Sptj,https://api.spotify.com/v1/tracks/1E8i4Xq9tH2LVWC0b1Sptj,https://api.spotify.com/v1/audio-analysis/1E8i4Xq9tH2LVWC0b1Sptj,173659.0,4.0,Album-Cover-GAN/images/1E8i4Xq9tH2LVWC0b1Sptj.jpeg,
0.638,0.656,5.0,-5.886,1.0,0.0357,0.188,0.0,0.146,0.225,104.036,audio_features,7wZUrN8oemZfsEd1CGkbXE,spotify:track:7wZUrN8oemZfsEd1CGkbXE,https://api.spotify.com/v1/tracks/7wZUrN8oemZfsEd1CGkbXE,https://api.spotify.com/v1/audio-analysis/7wZUrN8oemZfsEd1CGkbXE,262467.0,4.0,Album-Cover-GAN/images/7wZUrN8oemZfsEd1CGkbXE.jpeg,
0.625,0.727,1.0,-4.532,1.0,0.0378,0.0985,0.0,0.101,0.654,146.154,audio_features,5b4n4Lp2ZAPDGO9nQM5IHR,spotify:track:5b4n4Lp2ZAPDGO9nQM5IHR,https://api.spotify.com/v1/tracks/5b4n4Lp2ZAPDGO9nQM5IHR,https://api.spotify.com/v1/audio-analysis/5b4n4Lp2ZAPDGO9nQM5IHR,176618.0,4.0,Album-Cover-GAN/images/5b4n4Lp2ZAPDGO9nQM5IHR.jpeg,
0.623,0.641,10.0,-3.987,1.0,0.0462,0.0841,1.09e-06,0.06,0.735,185.888,audio_features,1XuushYZmiAuKpPYTj7p3v,spotify:track:1XuushYZmiAuKpPYTj7p3v,https://api.spotify.com/v1/tracks/1XuushYZmiAuKpPYTj7p3v,https://api.spotify.com/v1/audio-analysis/1XuushYZmiAuKpPYTj7p3v,140710.0,4.0,Album-Cover-GAN/images/1XuushYZmiAuKpPYTj7p3v.jpeg,
0.632,0.507,6.0,-9.085,0.0,0.0385,0.72,0.0258,0.156,0.444,77.523,audio_features,2IZZrIXBfMqWtbhNZUfLrz,spotify:track:2IZZrIXBfMqWtbhNZUfLrz,https://api.spotify.com/v1/tracks/2IZZrIXBfMqWtbhNZUfLrz,https://api.spotify.com/v1/audio-analysis/2IZZrIXBfMqWtbhNZUfLrz,188129.0,4.0,Album-Cover-GAN/images/2IZZrIXBfMqWtbhNZUfLrz.jpeg,
0.477,0.808,2.0,-5.716,1.0,0.357,0.0356,0.0,0.404,0.872,190.498,audio_features,1Zo6ZeUSMDTrYICaunEW4y,spotify:track:1Zo6ZeUSMDTrYICaunEW4y,https://api.spotify.com/v1/tracks/1Zo6ZeUSMDTrYICaunEW4y,https://api.spotify.com/v1/audio-analysis/1Zo6ZeUSMDTrYICaunEW4y,175895.0,4.0,Album-Cover-GAN/images/1Zo6ZeUSMDTrYICaunEW4y.jpeg,
0.738,0.613,0.0,-6.81,0.0,0.0649,0.309,0.0,0.139,0.637,90.012,audio_features,1muiS9jrDUTADqIE7yKuYV,spotify:track:1muiS9jrDUTADqIE7yKuYV,https://api.spotify.com/v1/tracks/1muiS9jrDUTADqIE7yKuYV,https://api.spotify.com/v1/audio-analysis/1muiS9jrDUTADqIE7yKuYV,167592.0,4.0,Album-Cover-GAN/images/1muiS9jrDUTADqIE7yKuYV.jpeg,
0.668,0.758,5.0,-5.176,0.0,0.0332,0.483,1.89e-05,0.0837,0.834,147.989,audio_features,3dnP0JxCgygwQH9Gm7q7nb,spotify:track:3dnP0JxCgygwQH9Gm7q7nb,https://api.spotify.com/v1/tracks/3dnP0JxCgygwQH9Gm7q7nb,https://api.spotify.com/v1/audio-analysis/3dnP0JxCgygwQH9Gm7q7nb,165671.0,3.0,Album-Cover-GAN/images/3dnP0JxCgygwQH9Gm7q7nb.jpeg,
0.69,0.89,0.0,-4.866,0.0,0.0507,0.00903,1.61e-05,0.188,0.713,124.018,audio_features,2F2p7b5Xq20mRyEeWYaeUF,spotify:track:2F2p7b5Xq20mRyEeWYaeUF,https://api.spotify.com/v1/tracks/2F2p7b5Xq20mRyEeWYaeUF,https://api.spotify.com/v1/audio-analysis/2F2p7b5Xq20mRyEeWYaeUF,181478.0,4.0,Album-Cover-GAN/images/2F2p7b5Xq20mRyEeWYaeUF.jpeg,
0.428,0.296,0.0,-8.731,1.0,0.0396,0.85,3.63e-06,0.0767,0.156,169.744,audio_features,290x9rCh2EWcJ9YKpfiI9z,spotify:track:290x9rCh2EWcJ9YKpfiI9z,https://api.spotify.com/v1/tracks/290x9rCh2EWcJ9YKpfiI9z,https://api.spotify.com/v1/audio-analysis/290x9rCh2EWcJ9YKpfiI9z,209319.0,3.0,Album-Cover-GAN/images/290x9rCh2EWcJ9YKpfiI9z.jpeg,
0.41,0.611,4.0,-8.271,0.0,0.0467,0.0228,0.0,0.116,0.0899,185.727,audio_features,58HvfVOeJY7lUuCqF0m3ly,spotify:track:58HvfVOeJY7lUuCqF0m3ly,https://api.spotify.com/v1/tracks/58HvfVOeJY7lUuCqF0m3ly,https://api.spotify.com/v1/audio-analysis/58HvfVOeJY7lUuCqF0m3ly,184448.0,3.0,Album-Cover-GAN/images/58HvfVOeJY7lUuCqF0m3ly.jpeg,
0.671,0.673,11.0,-6.941,0.0,0.0444,0.148,5.29e-05,0.304,0.494,121.963,audio_features,1SOClUWhOi8vHZYMz3GluK,spotify:track:1SOClUWhOi8vHZYMz3GluK,https://api.spotify.com/v1/tracks/1SOClUWhOi8vHZYMz3GluK,https://api.spotify.com/v1/audio-analysis/1SOClUWhOi8vHZYMz3GluK,237720.0,4.0,Album-Cover-GAN/images/1SOClUWhOi8vHZYMz3GluK.jpeg,
0.306,0.121,1.0,-17.118,0.0,0.0396,0.863,0.0,0.167,0.238,159.08,audio_features,1veHwv1HPwzOvlhs5jPxeP,spotify:track:1veHwv1HPwzOvlhs5jPxeP,https://api.spotify.com/v1/tracks/1veHwv1HPwzOvlhs5jPxeP,https://api.spotify.com/v1/audio-analysis/1veHwv1HPwzOvlhs5jPxeP,138375.0,3.0,Album-Cover-GAN/images/1veHwv1HPwzOvlhs5jPxeP.jpeg,
0.938,0.606,6.0,-6.396,0.0,0.419,0.117,0.0,0.528,0.706,121.108,audio_features,5BmB3OaQyYXCqRyN8iR2Yi,spotify:track:5BmB3OaQyYXCqRyN8iR2Yi,https://api.spotify.com/v1/tracks/5BmB3OaQyYXCqRyN8iR2Yi,https://api.spotify.com/v1/audio-analysis/5BmB3OaQyYXCqRyN8iR2Yi,123673.0,4.0,Album-Cover-GAN/images/5BmB3OaQyYXCqRyN8iR2Yi.jpeg,
0.63,0.53,0.0,-7.259,1.0,0.0434,0.4,0.0,0.177,0.417,108.038,audio_features,2YlZnw2ikdb837oKMKjBkW,spotify:track:2YlZnw2ikdb837oKMKjBkW,https://api.spotify.com/v1/tracks/2YlZnw2ikdb837oKMKjBkW,https://api.spotify.com/v1/audio-analysis/2YlZnw2ikdb837oKMKjBkW,225053.0,3.0,Album-Cover-GAN/images/2YlZnw2ikdb837oKMKjBkW.jpeg,
0.582,0.693,9.0,-5.742,0.0,0.357,0.502,0.0,0.079,0.718,142.295,audio_features,1pkK7kZtxGBoXb583vDS9E,spotify:track:1pkK7kZtxGBoXb583vDS9E,https://api.spotify.com/v1/tracks/1pkK7kZtxGBoXb583vDS9E,https://api.spotify.com/v1/audio-analysis/1pkK7kZtxGBoXb583vDS9E,260533.0,4.0,Album-Cover-GAN/images/1pkK7kZtxGBoXb583vDS9E.jpeg,
0.737,0.725,5.0,-7.989,1.0,0.0414,0.417,0.00129,0.0895,0.746,144.069,audio_features,3B228N0GxfUCwPyfNcJxps,spotify:track:3B228N0GxfUCwPyfNcJxps,https://api.spotify.com/v1/tracks/3B228N0GxfUCwPyfNcJxps,https://api.spotify.com/v1/audio-analysis/3B228N0GxfUCwPyfNcJxps,145200.0,4.0,Album-Cover-GAN/images/3B228N0GxfUCwPyfNcJxps.jpeg,
0.899,0.811,2.0,-6.294,1.0,0.258,0.000677,0.0,0.0672,0.587,105.038,audio_features,5KBARWIxeMGkvUax9VtVC9,spotify:track:5KBARWIxeMGkvUax9VtVC9,https://api.spotify.com/v1/tracks/5KBARWIxeMGkvUax9VtVC9,https://api.spotify.com/v1/audio-analysis/5KBARWIxeMGkvUax9VtVC9,126446.0,4.0,Album-Cover-GAN/images/5KBARWIxeMGkvUax9VtVC9.jpeg,
0.682,0.845,4.0,-6.509,0.0,0.102,0.00608,0.00151,0.132,0.305,122.925,audio_features,7hz4FnANJOY7tR8eutPxIP,spotify:track:7hz4FnANJOY7tR8eutPxIP,https://api.spotify.com/v1/tracks/7hz4FnANJOY7tR8eutPxIP,https://api.spotify.com/v1/audio-analysis/7hz4FnANJOY7tR8eutPxIP,203256.0,4.0,Album-Cover-GAN/images/7hz4FnANJOY7tR8eutPxIP.jpeg,
0.477,0.666,6.0,-12.92,0.0,0.0366,0.0178,0.825,0.197,0.58,157.032,audio_features,5bYFgV2KMMC6IVQ2gUyMGg,spotify:track:5bYFgV2KMMC6IVQ2gUyMGg,https://api.spotify.com/v1/tracks/5bYFgV2KMMC6IVQ2gUyMGg,https://api.spotify.com/v1/audio-analysis/5bYFgV2KMMC6IVQ2gUyMGg,68250.0,4.0,Album-Cover-GAN/images/5bYFgV2KMMC6IVQ2gUyMGg.jpeg,
0.635,0.671,11.0,-5.889,0.0,0.074,0.00975,0.0,0.148,0.524,147.027,audio_features,37ZOqyxz7B7bmIa2sq5odC,spotify:track:37ZOqyxz7B7bmIa2sq5odC,https://api.spotify.com/v1/tracks/37ZOqyxz7B7bmIa2sq5odC,https://api.spotify.com/v1/audio-analysis/37ZOqyxz7B7bmIa2sq5odC,189180.0,4.0,Album-Cover-GAN/images/37ZOqyxz7B7bmIa2sq5odC.jpeg,
0.885,0.698,7.0,-3.338,1.0,0.0664,0.26,0.000114,0.0528,0.505,108.032,audio_features,1mW1e6QAGPnhMbJoDTCLS3,spotify:track:1mW1e6QAGPnhMbJoDTCLS3,https://api.spotify.com/v1/tracks/1mW1e6QAGPnhMbJoDTCLS3,https://api.spotify.com/v1/audio-analysis/1mW1e6QAGPnhMbJoDTCLS3,232222.0,4.0,Album-Cover-GAN/images/1mW1e6QAGPnhMbJoDTCLS3.jpeg,
0.763,0.777,6.0,-4.404,1.0,0.0541,0.0203,1.65e-06,0.0534,0.841,114.989,audio_features,55RszydvrfNlZ2BQdF1c4q,spotify:track:55RszydvrfNlZ2BQdF1c4q,https://api.spotify.com/v1/tracks/55RszydvrfNlZ2BQdF1c4q,https://api.spotify.com/v1/audio-analysis/55RszydvrfNlZ2BQdF1c4q,232267.0,4.0,Album-Cover-GAN/images/55RszydvrfNlZ2BQdF1c4q.jpeg,
0.661,0.583,10.0,-7.243,0.0,0.295,0.127,0.0,0.119,0.358,167.985,audio_features,3rWGgckX6iOjacBDMCaV97,spotify:track:3rWGgckX6iOjacBDMCaV97,https://api.spotify.com/v1/tracks/3rWGgckX6iOjacBDMCaV97,https://api.spotify.com/v1/audio-analysis/3rWGgckX6iOjacBDMCaV97,206253.0,4.0,Album-Cover-GAN/images/3rWGgckX6iOjacBDMCaV97.jpeg,
0.614,0.693,1.0,-4.976,1.0,0.0535,0.0503,0.0,0.287,0.951,168.06,audio_features,3eLfICfDzCQrP8pOajVGiJ,spotify:track:3eLfICfDzCQrP8pOajVGiJ,https://api.spotify.com/v1/tracks/3eLfICfDzCQrP8pOajVGiJ,https://api.spotify.com/v1/audio-analysis/3eLfICfDzCQrP8pOajVGiJ,184286.0,4.0,Album-Cover-GAN/images/3eLfICfDzCQrP8pOajVGiJ.jpeg,
0.527,0.438,7.0,-9.962,1.0,0.0294,0.504,0.0234,0.088,0.327,117.935,audio_features,45BY5vUlKxgvBma3P9bHlv,spotify:track:45BY5vUlKxgvBma3P9bHlv,https://api.spotify.com/v1/tracks/45BY5vUlKxgvBma3P9bHlv,https://api.spotify.com/v1/audio-analysis/45BY5vUlKxgvBma3P9bHlv,248120.0,4.0,Album-Cover-GAN/images/45BY5vUlKxgvBma3P9bHlv.jpeg,
0.468,0.779,9.0,-4.839,1.0,0.0779,0.112,0.000373,0.101,0.26,173.799,audio_features,1yvMUkIOTeUNtNWlWRgANS,spotify:track:1yvMUkIOTeUNtNWlWRgANS,https://api.spotify.com/v1/tracks/1yvMUkIOTeUNtNWlWRgANS,https://api.spotify.com/v1/audio-analysis/1yvMUkIOTeUNtNWlWRgANS,217747.0,4.0,Album-Cover-GAN/images/1yvMUkIOTeUNtNWlWRgANS.jpeg,
0.746,0.251,11.0,-16.169,0.0,0.259,0.782,0.00203,0.106,0.18,139.999,audio_features,5TXDeTFVRVY7Cvt0Dw4vWW,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,https://api.spotify.com/v1/tracks/5TXDeTFVRVY7Cvt0Dw4vWW,https://api.spotify.com/v1/audio-analysis/5TXDeTFVRVY7Cvt0Dw4vWW,120027.0,4.0,Album-Cover-GAN/images/5TXDeTFVRVY7Cvt0Dw4vWW.jpeg,
0.892,0.561,2.0,-9.534,1.0,0.427,0.0136,0.0,0.114,0.175,132.04,audio_features,3ktZQRNnDBhioF14dWIjPH,spotify:track:3ktZQRNnDBhioF14dWIjPH,https://api.spotify.com/v1/tracks/3ktZQRNnDBhioF14dWIjPH,https://api.spotify.com/v1/audio-analysis/3ktZQRNnDBhioF14dWIjPH,176184.0,4.0,Album-Cover-GAN/images/3ktZQRNnDBhioF14dWIjPH.jpeg,
0.714,0.728,10.0,-4.595,1.0,0.0468,0.298,0.0,0.106,0.901,114.996,audio_features,1qEmFfgcLObUfQm0j1W2CK,spotify:track:1qEmFfgcLObUfQm0j1W2CK,https://api.spotify.com/v1/tracks/1qEmFfgcLObUfQm0j1W2CK,https://api.spotify.com/v1/audio-analysis/1qEmFfgcLObUfQm0j1W2CK,177955.0,4.0,Album-Cover-GAN/images/1qEmFfgcLObUfQm0j1W2CK.jpeg,
0.67,0.786,4.0,-5.07,0.0,0.107,0.039,0.0,0.433,0.578,106.009,audio_features,09MduMD14OZjmAxd6u1Qfi,spotify:track:09MduMD14OZjmAxd6u1Qfi,https://api.spotify.com/v1/tracks/09MduMD14OZjmAxd6u1Qfi,https://api.spotify.com/v1/audio-analysis/09MduMD14OZjmAxd6u1Qfi,222625.0,4.0,Album-Cover-GAN/images/09MduMD14OZjmAxd6u1Qfi.jpeg,
0.602,0.91,7.0,-3.404,1.0,0.0308,0.00126,0.000174,0.12,0.228,127.944,audio_features,3BKD1PwArikchz2Zrlp1qi,spotify:track:3BKD1PwArikchz2Zrlp1qi,https://api.spotify.com/v1/tracks/3BKD1PwArikchz2Zrlp1qi,https://api.spotify.com/v1/audio-analysis/3BKD1PwArikchz2Zrlp1qi,140018.0,4.0,Album-Cover-GAN/images/3BKD1PwArikchz2Zrlp1qi.jpeg,
0.582,0.961,4.0,-5.365,0.0,0.183,0.00266,0.000608,0.19,0.393,174.995,audio_features,2YiQL9Aa4PmGF8oMFADzzA,spotify:track:2YiQL9Aa4PmGF8oMFADzzA,https://api.spotify.com/v1/tracks/2YiQL9Aa4PmGF8oMFADzzA,https://api.spotify.com/v1/audio-analysis/2YiQL9Aa4PmGF8oMFADzzA,136387.0,4.0,Album-Cover-GAN/images/2YiQL9Aa4PmGF8oMFADzzA.jpeg,
0.94,0.722,9.0,-7.032,1.0,0.358,0.0469,2.08e-06,0.133,0.565,104.968,audio_features,5dcE2jamWIMursVBqVARSw,spotify:track:5dcE2jamWIMursVBqVARSw,https://api.spotify.com/v1/tracks/5dcE2jamWIMursVBqVARSw,https://api.spotify.com/v1/audio-analysis/5dcE2jamWIMursVBqVARSw,146286.0,4.0,Album-Cover-GAN/images/5dcE2jamWIMursVBqVARSw.jpeg,
0.645,0.8,6.0,-4.272,1.0,0.0363,0.0189,1.12e-05,0.0858,0.375,118.977,audio_features,5kB6WithhB8Iv08EMNmAbt,spotify:track:5kB6WithhB8Iv08EMNmAbt,https://api.spotify.com/v1/tracks/5kB6WithhB8Iv08EMNmAbt,https://api.spotify.com/v1/audio-analysis/5kB6WithhB8Iv08EMNmAbt,172480.0,4.0,Album-Cover-GAN/images/5kB6WithhB8Iv08EMNmAbt.jpeg,
0.763,0.628,11.0,-5.85,1.0,0.05,0.0531,0.0,0.114,0.193,140.958,audio_features,2cYqizR4lgvp4Qu6IQ3qGN,spotify:track:2cYqizR4lgvp4Qu6IQ3qGN,https://api.spotify.com/v1/tracks/2cYqizR4lgvp4Qu6IQ3qGN,https://api.spotify.com/v1/audio-analysis/2cYqizR4lgvp4Qu6IQ3qGN,190557.0,4.0,Album-Cover-GAN/images/2cYqizR4lgvp4Qu6IQ3qGN.jpeg,
0.678,0.899,11.0,-3.913,0.0,0.0559,0.00766,0.0,0.25,0.868,145.092,audio_features,67hCimpsJB08PPm67ItarU,spotify:track:67hCimpsJB08PPm67ItarU,https://api.spotify.com/v1/tracks/67hCimpsJB08PPm67ItarU,https://api.spotify.com/v1/audio-analysis/67hCimpsJB08PPm67ItarU,182069.0,4.0,Album-Cover-GAN/images/67hCimpsJB08PPm67ItarU.jpeg,
0.605,0.386,5.0,-9.965,0.0,0.166,0.272,0.0,0.107,0.55,142.133,audio_features,2LTlykcdu0gwb7zcKneo2a,spotify:track:2LTlykcdu0gwb7zcKneo2a,https://api.spotify.com/v1/tracks/2LTlykcdu0gwb7zcKneo2a,https://api.spotify.com/v1/audio-analysis/2LTlykcdu0gwb7zcKneo2a,229327.0,4.0,Album-Cover-GAN/images/2LTlykcdu0gwb7zcKneo2a.jpeg,
0.615,0.617,5.0,-7.161,0.0,0.0574,0.406,0.0,0.42,0.717,143.036,audio_features,5XzxJ1H4l2PspUsqqa6tc1,spotify:track:5XzxJ1H4l2PspUsqqa6tc1,https://api.spotify.com/v1/tracks/5XzxJ1H4l2PspUsqqa6tc1,https://api.spotify.com/v1/audio-analysis/5XzxJ1H4l2PspUsqqa6tc1,161119.0,4.0,Album-Cover-GAN/images/5XzxJ1H4l2PspUsqqa6tc1.jpeg,
0.368,0.463,0.0,-10.595,1.0,0.0302,0.811,0.0017,0.109,0.447,156.008,audio_features,6INztpNwOTlfSKTuPo0HOP,spotify:track:6INztpNwOTlfSKTuPo0HOP,https://api.spotify.com/v1/tracks/6INztpNwOTlfSKTuPo0HOP,https://api.spotify.com/v1/audio-analysis/6INztpNwOTlfSKTuPo0HOP,267773.0,3.0,Album-Cover-GAN/images/6INztpNwOTlfSKTuPo0HOP.jpeg,
0.496,0.214,11.0,-8.803,0.0,0.0325,0.908,5.93e-05,0.0968,0.271,111.259,audio_features,4u0P6WKN5NQRz6wDRgDSlR,spotify:track:4u0P6WKN5NQRz6wDRgDSlR,https://api.spotify.com/v1/tracks/4u0P6WKN5NQRz6wDRgDSlR,https://api.spotify.com/v1/audio-analysis/4u0P6WKN5NQRz6wDRgDSlR,254214.0,3.0,Album-Cover-GAN/images/4u0P6WKN5NQRz6wDRgDSlR.jpeg,
